incident_id,date,system_affected,attack_type,severity,resolution_time_hours,status,reported_by,region
INC13454,2025-01-28,Application Server,DDoS,Low,63.6,Closed,End User,Europe
INC13455,2025-04-23,Workstation,Insider Threat,High,7.4,Closed,SOC Analyst,North America
INC13456,2024-12-12,Application Server,Privilege Escalation,High,,Open,End User,Europe
INC13457,2025-03-23,Firewall,SQL Injection,Medium,,Open,IT Admin,Asia
INC13458,2025-03-28,Cloud Storage,DDoS,High,,Open,External Auditor,Oceania
INC13459,2025-03-02,Cloud Storage,Password Attack,Low,,Closed,End User,South America
INC13460,2025-01-04,Workstation,Password Attack,Medium,30.5,Closed,SOC Analyst,Europe
INC13461,2024-12-22,Cloud Storage,Insider Threat,Medium,,Closed,Security Manager,Europe
INC13462,2024-08-28,IoT Device,Insider Threat,Medium,20.3,Closed,Security Manager,South America
INC13463,2024-07-17,Application Server,Zero-Day,Medium,35.9,Closed,External Auditor,Asia
INC13464,2024-08-25,Database,DDoS,High,,Closed,IT Admin,Europe
INC13465,2024-12-12,User Device,Insider Threat,High,35.9,Closed,IT Admin,North America
INC13466,2024-11-20,IoT Device,Man-in-the-Middle,High,41.4,Closed,IT Admin,Oceania
INC13467,2024-11-08,Cloud Storage,Zero-Day,Medium,,Closed,Security Manager,Europe
INC13468,2024-09-08,Email Server,Ransomware,Medium,44.3,Closed,SOC Analyst,Europe
INC13469,2025-06-06,Email Server,Zero-Day,High,,Open,End User,North America
INC13470,2025-02-28,Firewall,DDoS,Medium,4.8,Closed,External Auditor,South America
INC13471,2024-08-01,Firewall,Insider Threat,Critical,28.3,Closed,IT Admin,South America
INC13472,2025-01-17,Email Server,Phishing,Medium,30.0,Closed,SOC Analyst,Europe
INC13473,2025-04-27,IoT Device,Malware,Low,,Open,SOC Analyst,South America
INC13474,2024-07-24,Workstation,SQL Injection,High,,Open,Security Manager,Africa
INC13475,2024-09-16,Email Server,SQL Injection,Medium,18.9,Closed,IT Admin,Oceania
INC13476,2025-05-08,VPN Gateway,SQL Injection,High,51.4,Closed,External Auditor,South America
INC13477,2025-02-04,Database,Password Attack,High,,Closed,SOC Analyst,Europe
INC13478,2025-04-30,Workstation,Zero-Day,Low,23.6,Closed,External Auditor,Oceania
INC13479,2024-09-24,Web Server,Insider Threat,Medium,,Closed,Security Manager,Asia
INC13480,2024-10-11,Firewall,Man-in-the-Middle,High,29.6,Closed,Security Manager,Africa
INC13481,2025-01-24,VPN Gateway,Malware,Low,16.6,Closed,End User,Asia
INC13482,2024-08-07,IoT Device,Man-in-the-Middle,Medium,63.4,Closed,Security Manager,Europe
INC13483,2024-12-19,Application Server,Ransomware,High,53.0,Closed,End User,Oceania
INC13484,2024-07-03,Application Server,Password Attack,Medium,61.4,Closed,External Auditor,Europe
INC13485,2025-03-13,Firewall,Man-in-the-Middle,High,53.5,Closed,End User,North America
INC13486,2024-11-16,IoT Device,Malware,Critical,51.3,Closed,SOC Analyst,South America
INC13487,2024-09-14,Firewall,Malware,Critical,46.3,Closed,External Auditor,Europe
INC13488,2024-09-23,Application Server,Phishing,Critical,59.1,Closed,IT Admin,Asia
INC13489,2024-08-08,Web Server,Zero-Day,High,62.3,Closed,Security Manager,North America
INC13490,2024-12-18,Database,Password Attack,Critical,27.6,Closed,External Auditor,Oceania
INC13491,2024-12-04,Email Server,Malware,Medium,,Open,SOC Analyst,North America
INC13492,2024-10-03,VPN Gateway,Man-in-the-Middle,Medium,,Closed,IT Admin,Africa
INC13493,2024-08-23,Database,Malware,Medium,60.3,Closed,External Auditor,Oceania
INC13494,2025-03-19,VPN Gateway,Privilege Escalation,Medium,23.3,Closed,End User,Oceania
INC13495,2024-10-05,Email Server,Zero-Day,Critical,55.3,Closed,External Auditor,Africa
INC13496,2024-09-24,Cloud Storage,Password Attack,High,40.4,Closed,External Auditor,Oceania
INC13497,2024-08-24,Email Server,Phishing,High,38.7,Closed,IT Admin,Asia
INC13498,2025-01-07,Application Server,Phishing,Medium,45.8,Closed,Security Manager,Europe
INC13499,2025-05-27,VPN Gateway,Ransomware,High,43.6,Closed,External Auditor,Africa
INC13500,2025-01-04,VPN Gateway,Password Attack,Medium,,Closed,IT Admin,Oceania
INC13501,2024-12-22,Firewall,Zero-Day,Medium,,Open,External Auditor,Asia
INC13502,2024-09-24,Email Server,Man-in-the-Middle,Medium,,Closed,End User,North America
INC13503,2025-05-18,Workstation,DDoS,Medium,,Closed,Security Manager,North America
INC13504,2024-07-23,Web Server,Malware,Critical,45.9,Closed,Security Manager,Europe
INC13505,2025-02-25,IoT Device,Malware,High,4.9,Closed,Security Manager,Asia
INC13506,2024-06-25,VPN Gateway,Insider Threat,High,,Open,IT Admin,Oceania
INC13507,2025-03-22,Email Server,Privilege Escalation,Low,15.2,Closed,Security Manager,Asia
INC13508,2025-03-27,Firewall,DDoS,Medium,19.1,Closed,SOC Analyst,Asia
INC13509,2024-08-29,User Device,Man-in-the-Middle,Medium,,Closed,External Auditor,Asia
INC13510,2025-01-31,Web Server,Insider Threat,Critical,,Open,IT Admin,North America
INC13511,2024-07-14,Firewall,Insider Threat,Medium,51.8,Closed,SOC Analyst,Oceania
INC13512,2024-12-10,IoT Device,DDoS,Medium,13.4,Closed,End User,Africa
INC13513,2024-11-09,Firewall,Man-in-the-Middle,High,58.8,Closed,External Auditor,South America
INC13514,2025-05-01,Cloud Storage,Privilege Escalation,High,33.7,Closed,End User,Asia
INC13515,2024-07-10,Workstation,Malware,Medium,4.2,Closed,SOC Analyst,Asia
INC13516,2024-07-07,Database,Malware,Medium,4.2,Closed,SOC Analyst,North America
INC13517,2024-12-30,User Device,Privilege Escalation,Medium,53.8,Closed,SOC Analyst,Asia
INC13518,2025-02-08,Firewall,SQL Injection,High,46.8,Closed,IT Admin,Asia
INC13519,2024-08-28,Workstation,Malware,Critical,53.6,Closed,SOC Analyst,Europe
INC13520,2024-12-16,Workstation,Insider Threat,Low,41.4,Closed,Security Manager,Europe
INC13521,2024-10-01,VPN Gateway,Password Attack,Critical,49.3,Closed,SOC Analyst,Africa
INC13522,2025-05-12,Database,DDoS,Low,22.6,Closed,External Auditor,North America
INC13523,2025-01-18,Web Server,Malware,Low,,Closed,IT Admin,Asia
INC13524,2024-07-03,Database,Privilege Escalation,Medium,62.7,Closed,Security Manager,Asia
INC13525,2025-06-03,Email Server,Man-in-the-Middle,Medium,49.2,Closed,IT Admin,Europe
INC13526,2024-09-08,Database,Zero-Day,Medium,23.3,Closed,External Auditor,Oceania
INC13527,2024-12-19,Cloud Storage,DDoS,Critical,,Open,Security Manager,South America
INC13528,2024-07-12,VPN Gateway,Man-in-the-Middle,Medium,15.8,Closed,SOC Analyst,Oceania
INC13529,2024-09-22,Cloud Storage,Zero-Day,High,,Open,Security Manager,Europe
INC13530,2024-12-06,Application Server,Insider Threat,Medium,16.0,Closed,IT Admin,North America
INC13531,2025-05-18,Workstation,Password Attack,Medium,,Open,Security Manager,Asia
INC13532,2024-12-18,IoT Device,Malware,High,34.8,Closed,External Auditor,Oceania
INC13533,2025-04-05,VPN Gateway,Ransomware,Low,58.1,Closed,End User,North America
INC13534,2025-03-15,Database,SQL Injection,Critical,,Open,SOC Analyst,Africa
INC13535,2024-08-18,User Device,Privilege Escalation,Medium,11.1,Closed,Security Manager,Europe
INC13536,2025-04-02,Workstation,DDoS,Low,,Open,End User,Asia
INC13537,2025-04-07,IoT Device,Phishing,Medium,10.5,Closed,IT Admin,Oceania
INC13538,2025-02-16,Web Server,DDoS,Low,17.0,Closed,SOC Analyst,North America
INC13539,2024-10-21,Email Server,Ransomware,High,21.9,Closed,External Auditor,Oceania
INC13540,2025-01-29,Workstation,SQL Injection,Medium,65.7,Closed,SOC Analyst,Europe
INC13541,2024-07-14,VPN Gateway,SQL Injection,Medium,39.7,Closed,SOC Analyst,Asia
INC13542,2024-12-28,Workstation,Man-in-the-Middle,High,,Open,End User,South America
INC13543,2025-03-18,Application Server,DDoS,Low,,Open,End User,Asia
INC13544,2024-08-07,Firewall,Phishing,Medium,,Open,External Auditor,Oceania
INC13545,2025-03-28,Firewall,Ransomware,High,57.5,Closed,IT Admin,North America
INC13546,2024-12-22,Firewall,DDoS,Low,62.8,Closed,IT Admin,Europe
INC13547,2025-04-02,Web Server,Malware,Low,,Open,Security Manager,Europe
INC13548,2024-11-28,Workstation,Password Attack,Medium,5.8,Closed,External Auditor,North America
INC13549,2024-10-27,User Device,Zero-Day,Critical,,Closed,SOC Analyst,North America
INC13550,2025-02-24,User Device,SQL Injection,Medium,,Open,End User,North America
INC13551,2025-03-17,Email Server,Zero-Day,Low,45.4,Closed,SOC Analyst,Oceania
INC13552,2025-05-22,Firewall,Man-in-the-Middle,Low,57.6,Closed,External Auditor,Oceania
INC13553,2024-12-12,Application Server,Ransomware,Low,17.8,Closed,End User,Oceania
INC13554,2024-10-25,Firewall,Zero-Day,Critical,,Open,External Auditor,Oceania
INC13555,2024-09-17,Application Server,Zero-Day,Medium,47.9,Closed,Security Manager,North America
INC13556,2025-03-06,Firewall,Ransomware,Low,62.2,Closed,SOC Analyst,South America
INC13557,2025-03-11,Application Server,Privilege Escalation,Low,,Open,SOC Analyst,South America
INC13558,2024-11-06,Web Server,DDoS,Low,9.1,Closed,Security Manager,Asia
INC13559,2025-05-26,User Device,Malware,Low,,Open,IT Admin,Asia
INC13560,2025-04-10,Database,Insider Threat,Medium,68.6,Closed,IT Admin,Africa
INC13561,2024-11-22,Application Server,DDoS,Medium,,Open,SOC Analyst,Africa
INC13562,2024-09-21,Cloud Storage,SQL Injection,High,35.2,Closed,IT Admin,Europe
INC13563,2025-01-27,Database,Man-in-the-Middle,Medium,,Open,External Auditor,North America
INC13564,2024-06-25,Cloud Storage,Man-in-the-Middle,Medium,64.6,Closed,Security Manager,Europe
INC13565,2025-01-03,Firewall,Insider Threat,Medium,,Open,IT Admin,Oceania
INC13566,2024-09-26,Database,Man-in-the-Middle,Medium,33.7,Closed,Security Manager,South America
INC13567,2024-10-21,VPN Gateway,Malware,Critical,,Open,External Auditor,North America
INC13568,2024-07-05,IoT Device,Ransomware,Medium,,Open,IT Admin,North America
INC13569,2024-10-30,Cloud Storage,DDoS,Medium,35.7,Closed,SOC Analyst,South America
INC13570,2024-08-13,Application Server,Insider Threat,Critical,,Open,End User,Africa
INC13571,2024-07-15,Database,Insider Threat,High,6.8,Closed,External Auditor,Oceania
INC13572,2025-04-02,Web Server,Privilege Escalation,High,,Closed,SOC Analyst,Europe
INC13573,2024-11-11,Cloud Storage,Zero-Day,Low,68.4,Closed,SOC Analyst,Oceania
INC13574,2024-09-14,Email Server,Zero-Day,Low,36.3,Closed,External Auditor,Africa
INC13575,2024-10-31,IoT Device,Ransomware,High,,Open,End User,Africa
INC13576,2024-08-07,Firewall,Insider Threat,Medium,21.9,Closed,External Auditor,Asia
INC13577,2024-09-29,Cloud Storage,Man-in-the-Middle,Critical,64.0,Closed,IT Admin,Oceania
INC13578,2025-03-16,Application Server,Zero-Day,Medium,23.7,Closed,IT Admin,Africa
INC13579,2024-10-22,Email Server,Ransomware,High,9.2,Closed,End User,Europe
INC13580,2024-08-19,Firewall,Privilege Escalation,High,,Open,SOC Analyst,North America
INC13581,2024-08-29,Cloud Storage,Man-in-the-Middle,Low,31.3,Closed,SOC Analyst,North America
INC13582,2025-02-17,VPN Gateway,Password Attack,Critical,21.7,Closed,External Auditor,South America
INC13583,2025-03-21,Web Server,Insider Threat,Critical,63.5,Closed,IT Admin,Europe
INC13584,2024-09-04,Workstation,DDoS,Critical,7.7,Closed,IT Admin,South America
INC13585,2024-07-03,IoT Device,Password Attack,High,42.7,Closed,SOC Analyst,North America
INC13586,2025-05-11,Web Server,Ransomware,High,,Open,SOC Analyst,Europe
INC13587,2025-05-01,IoT Device,DDoS,Low,,Open,End User,South America
INC13588,2025-03-04,Firewall,Phishing,Low,,Open,External Auditor,Africa
INC13589,2024-12-26,IoT Device,Privilege Escalation,Critical,12.8,Closed,Security Manager,Oceania
INC13590,2025-01-13,Web Server,Ransomware,Medium,44.5,Closed,SOC Analyst,Europe
INC13591,2025-04-02,User Device,Ransomware,Medium,,Open,SOC Analyst,South America
INC13592,2024-06-26,User Device,SQL Injection,High,70.5,Closed,End User,North America
INC13593,2025-01-02,Cloud Storage,Ransomware,High,27.6,Closed,IT Admin,North America
INC13594,2025-02-19,IoT Device,Privilege Escalation,Medium,41.9,Closed,SOC Analyst,Oceania
INC13595,2025-05-15,Firewall,Ransomware,Low,16.3,Closed,End User,Europe
INC13596,2025-03-24,User Device,Privilege Escalation,Low,51.1,Closed,SOC Analyst,Africa
INC13597,2024-07-15,Email Server,SQL Injection,Critical,27.9,Closed,Security Manager,Asia
INC13598,2025-06-11,IoT Device,SQL Injection,Medium,,Open,End User,Asia
INC13599,2024-12-16,Cloud Storage,Privilege Escalation,High,,Open,IT Admin,South America
INC13600,2024-12-21,Workstation,Password Attack,Medium,46.6,Closed,Security Manager,Asia
INC13601,2025-02-13,Workstation,Zero-Day,Medium,,Open,End User,Oceania
INC13602,2025-02-13,Email Server,Zero-Day,Medium,12.8,Closed,External Auditor,Africa
INC13603,2024-08-16,Cloud Storage,Phishing,High,18.8,Closed,SOC Analyst,Oceania
INC13604,2024-11-14,Database,Malware,Medium,,Open,Security Manager,Oceania
INC13605,2025-06-14,Workstation,Ransomware,Medium,31.5,Closed,End User,North America
INC13606,2024-09-06,Workstation,Ransomware,Medium,34.3,Closed,IT Admin,Asia
INC13607,2025-04-25,VPN Gateway,SQL Injection,High,44.9,Closed,Security Manager,Africa
INC13608,2025-03-27,VPN Gateway,Insider Threat,Low,9.0,Closed,Security Manager,Oceania
INC13609,2025-04-22,Cloud Storage,SQL Injection,High,,Open,Security Manager,Asia
INC13610,2025-02-23,VPN Gateway,Password Attack,Low,49.0,Closed,Security Manager,South America
INC13611,2024-10-01,Workstation,DDoS,Medium,,Open,External Auditor,North America
INC13612,2024-11-09,Application Server,Man-in-the-Middle,Low,,Open,SOC Analyst,North America
INC13613,2024-08-30,Cloud Storage,Zero-Day,Critical,36.4,Closed,Security Manager,Asia
INC13614,2025-02-28,Database,Insider Threat,Medium,,Closed,Security Manager,Africa
INC13615,2024-10-16,Web Server,Insider Threat,High,62.0,Closed,External Auditor,Africa
INC13616,2024-12-11,Application Server,Malware,Medium,22.0,Closed,IT Admin,Europe
INC13617,2024-09-09,IoT Device,DDoS,Low,12.5,Closed,Security Manager,Asia
INC13618,2025-02-15,Cloud Storage,Insider Threat,Low,,Open,SOC Analyst,Europe
INC13619,2024-09-06,IoT Device,SQL Injection,Low,50.5,Closed,End User,Asia
INC13620,2025-01-30,Application Server,Malware,High,58.5,Closed,Security Manager,Asia
INC13621,2025-01-07,IoT Device,Password Attack,High,71.1,Closed,External Auditor,Europe
INC13622,2025-05-02,Application Server,Zero-Day,Medium,,Open,End User,Oceania
INC13623,2024-11-15,Workstation,Insider Threat,Critical,,Open,End User,South America
INC13624,2024-11-06,Email Server,Ransomware,High,37.5,Closed,End User,Asia
INC13625,2024-07-23,Workstation,Ransomware,Medium,,Open,End User,Asia
INC13626,2024-08-24,Firewall,Zero-Day,Medium,55.3,Closed,Security Manager,Africa
INC13627,2025-06-12,User Device,Man-in-the-Middle,High,54.0,Closed,Security Manager,Africa
INC13628,2024-09-11,Firewall,Man-in-the-Middle,Medium,49.0,Closed,End User,Africa
INC13629,2025-04-29,Cloud Storage,Privilege Escalation,Low,54.0,Closed,Security Manager,Oceania
INC13630,2024-11-27,Email Server,Man-in-the-Middle,Medium,23.2,Closed,SOC Analyst,South America
INC13631,2025-02-11,Firewall,Password Attack,Critical,64.3,Closed,SOC Analyst,Africa
INC13632,2024-11-15,Email Server,Insider Threat,Medium,,Open,Security Manager,Africa
INC13633,2024-09-10,Web Server,Privilege Escalation,Medium,51.8,Closed,Security Manager,South America
INC13634,2024-12-05,Cloud Storage,Malware,Medium,14.2,Closed,SOC Analyst,Europe
INC13635,2025-02-22,Database,Privilege Escalation,Low,5.2,Closed,SOC Analyst,North America
INC13636,2025-05-03,Workstation,Password Attack,Medium,,Open,Security Manager,Europe
INC13637,2025-01-25,Workstation,SQL Injection,High,,Closed,SOC Analyst,Africa
INC13638,2025-06-02,Firewall,Zero-Day,High,,Open,IT Admin,Asia
INC13639,2024-10-27,Email Server,SQL Injection,High,23.2,Closed,SOC Analyst,Asia
INC13640,2024-11-26,IoT Device,Insider Threat,Medium,48.1,Closed,SOC Analyst,Asia
INC13641,2024-07-23,User Device,Phishing,Low,58.7,Closed,SOC Analyst,North America
INC13642,2024-11-26,VPN Gateway,Privilege Escalation,Medium,49.7,Closed,End User,South America
INC13643,2025-03-08,IoT Device,Password Attack,Medium,,Open,End User,Europe
INC13644,2025-04-05,Cloud Storage,Phishing,High,48.8,Closed,SOC Analyst,South America
INC13645,2024-12-11,IoT Device,Zero-Day,High,,Open,SOC Analyst,Africa
INC13646,2025-06-16,User Device,Phishing,Medium,65.6,Closed,Security Manager,Africa
INC13647,2025-01-16,IoT Device,Phishing,Low,71.3,Closed,External Auditor,Asia
INC13648,2024-09-27,User Device,Man-in-the-Middle,Low,,Closed,End User,Africa
INC13649,2024-06-24,Database,DDoS,High,6.0,Closed,IT Admin,South America
INC13650,2025-03-27,Application Server,Man-in-the-Middle,High,47.1,Closed,End User,North America
INC13651,2024-11-10,User Device,Privilege Escalation,High,55.7,Closed,Security Manager,Asia
INC13652,2024-11-04,Firewall,Malware,Critical,39.6,Closed,SOC Analyst,Asia
INC13653,2024-12-09,Email Server,Privilege Escalation,High,45.8,Closed,External Auditor,South America
INC13654,2024-11-20,VPN Gateway,Zero-Day,Critical,,Closed,External Auditor,North America
INC13655,2025-03-22,Firewall,Ransomware,Low,,Open,External Auditor,Europe
INC13656,2024-09-09,VPN Gateway,Man-in-the-Middle,Low,6.3,Closed,External Auditor,South America
INC13657,2025-06-06,VPN Gateway,Privilege Escalation,High,13.0,Closed,SOC Analyst,Asia
INC13658,2025-04-11,IoT Device,Malware,Low,34.5,Closed,SOC Analyst,Africa
INC13659,2024-12-03,Firewall,Privilege Escalation,Medium,,Closed,Security Manager,Oceania
INC13660,2024-11-27,IoT Device,Man-in-the-Middle,Medium,52.6,Closed,SOC Analyst,North America
INC13661,2025-03-26,Workstation,Phishing,Medium,,Open,External Auditor,Oceania
INC13662,2024-12-02,Web Server,SQL Injection,Medium,31.1,Closed,External Auditor,Africa
INC13663,2025-01-04,VPN Gateway,Phishing,High,,Open,End User,Europe
INC13664,2025-01-02,Cloud Storage,SQL Injection,Low,,Closed,SOC Analyst,South America
INC13665,2025-02-07,Email Server,Malware,High,32.5,Closed,End User,South America
INC13666,2024-07-04,Database,Phishing,High,40.1,Closed,Security Manager,Asia
INC13667,2024-07-02,IoT Device,Man-in-the-Middle,Medium,33.2,Closed,Security Manager,Europe
INC13668,2024-09-14,Database,DDoS,Low,24.4,Closed,External Auditor,Europe
INC13669,2024-12-03,User Device,DDoS,Medium,,Open,End User,Africa
INC13670,2025-02-17,VPN Gateway,Password Attack,High,,Closed,SOC Analyst,South America
INC13671,2024-06-22,Database,SQL Injection,Low,,Open,IT Admin,Asia
INC13672,2025-05-08,IoT Device,Password Attack,Medium,4.6,Closed,External Auditor,South America
INC13673,2025-01-20,Cloud Storage,Password Attack,High,,Closed,External Auditor,Europe
INC13674,2025-01-16,User Device,Ransomware,Medium,8.0,Closed,End User,Asia
INC13675,2025-06-10,Cloud Storage,SQL Injection,Medium,16.9,Closed,External Auditor,Oceania
INC13676,2025-01-02,Cloud Storage,Privilege Escalation,Medium,68.1,Closed,SOC Analyst,North America
INC13677,2025-02-23,User Device,Password Attack,Medium,67.3,Closed,Security Manager,Asia
